year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,2,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1039.00,197.00,63.37,2.99,67.07,1.00,62.56,8.00,0.00,11448.00,3876.00,295.00,3643.00,17.00,3617.00
2025,2,WN,Southwest Airlines,GEG,"Spokane, WA: Spokane International",264.00,51.00,17.67,0.00,11.02,0.00,22.30,0.00,1.00,2074.00,673.00,0.00,324.00,0.00,1077.00
2025,2,WN,Southwest Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",164.00,36.00,13.44,0.62,3.84,0.00,18.10,0.00,1.00,2108.00,677.00,119.00,174.00,0.00,1138.00
2025,2,WN,Southwest Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",104.00,15.00,4.36,0.41,2.37,0.00,7.86,0.00,1.00,923.00,276.00,7.00,88.00,0.00,552.00
2025,2,WN,Southwest Airlines,HDN,"Hayden, CO: Yampa Valley",70.00,20.00,8.02,0.00,7.83,0.00,4.16,0.00,2.00,2026.00,380.00,0.00,1531.00,0.00,115.00
2025,2,WN,Southwest Airlines,HNL,"Honolulu, HI: Daniel K Inouye International",1043.00,52.00,16.96,3.90,21.25,0.00,9.88,3.00,7.00,2302.00,864.00,196.00,670.00,0.00,572.00
2025,2,WN,Southwest Airlines,HOU,"Houston, TX: William P Hobby",3588.00,534.00,145.65,2.14,136.58,1.31,248.32,13.00,9.00,25094.00,6413.00,129.00,4637.00,30.00,13885.00
2025,2,WN,Southwest Airlines,HRL,"Harlingen/San Benito, TX: Valley International",175.00,13.00,1.72,0.00,1.00,0.00,10.28,0.00,0.00,513.00,62.00,0.00,18.00,0.00,433.00
2025,2,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",80.00,12.00,5.50,0.00,1.89,0.00,4.61,0.00,1.00,568.00,224.00,0.00,71.00,0.00,273.00
2025,2,WN,Southwest Airlines,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",136.00,24.00,6.97,0.76,6.75,0.00,9.52,0.00,0.00,1238.00,456.00,37.00,250.00,0.00,495.00
2025,2,WN,Southwest Airlines,IND,"Indianapolis, IN: Indianapolis International",869.00,148.00,37.12,3.12,19.72,0.00,88.04,2.00,0.00,7568.00,1570.00,157.00,723.00,0.00,5118.00
2025,2,WN,Southwest Airlines,ISP,"Islip, NY: Long Island MacArthur",232.00,38.00,9.17,0.13,3.42,0.00,25.28,0.00,0.00,2706.00,545.00,6.00,168.00,0.00,1987.00
2025,2,WN,Southwest Airlines,ITO,"Hilo, HI: Hilo International",140.00,8.00,3.96,0.00,0.76,0.27,3.01,0.00,0.00,408.00,195.00,0.00,23.00,7.00,183.00
2025,2,WN,Southwest Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",107.00,20.00,10.24,0.00,2.36,0.00,7.40,0.00,0.00,1064.00,577.00,0.00,50.00,0.00,437.00
2025,2,WN,Southwest Airlines,JAX,"Jacksonville, FL: Jacksonville International",322.00,72.00,21.07,1.00,16.28,0.00,33.64,0.00,0.00,3169.00,839.00,24.00,519.00,0.00,1787.00
2025,2,WN,Southwest Airlines,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",252.00,16.00,8.03,0.00,3.17,0.00,4.80,0.00,1.00,497.00,272.00,0.00,91.00,0.00,134.00
2025,2,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",6450.00,1080.00,232.57,20.77,411.23,3.00,412.43,63.00,4.00,70286.00,15332.00,1954.00,26808.00,91.00,26101.00
2025,2,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",1711.00,276.00,86.78,2.24,46.48,2.18,138.32,8.00,0.00,13568.00,4869.00,130.00,1532.00,49.00,6988.00
2025,2,WN,Southwest Airlines,LBB,"Lubbock, TX: Lubbock Preston Smith International",194.00,29.00,7.45,0.92,3.79,0.00,16.84,0.00,0.00,1305.00,335.00,34.00,179.00,0.00,757.00
2025,2,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",886.00,156.00,47.96,4.45,59.16,0.00,44.44,10.00,6.00,12165.00,4264.00,522.00,4215.00,0.00,3164.00
2025,2,WN,Southwest Airlines,LGB,"Long Beach, CA: Long Beach Airport",1135.00,174.00,42.70,7.31,48.85,0.00,75.14,7.00,5.00,8603.00,2531.00,365.00,2352.00,0.00,3355.00
2025,2,WN,Southwest Airlines,LIH,"Lihue, HI: Lihue Airport",248.00,9.00,2.32,0.00,2.68,0.00,4.00,1.00,2.00,253.00,62.00,0.00,45.00,0.00,146.00
2025,2,WN,Southwest Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",188.00,33.00,7.51,0.60,3.57,0.00,21.33,2.00,0.00,1765.00,543.00,30.00,184.00,0.00,1008.00
2025,2,WN,Southwest Airlines,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",274.00,35.00,8.82,0.96,6.42,0.00,18.80,2.00,0.00,1463.00,356.00,102.00,214.00,0.00,791.00
2025,2,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",1694.00,307.00,79.51,1.62,50.35,1.58,173.94,8.00,1.00,16891.00,3774.00,64.00,2016.00,130.00,10907.00
2025,2,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",3428.00,597.00,147.44,19.79,207.51,1.44,220.81,12.00,4.00,40077.00,10969.00,1841.00,12103.00,29.00,15135.00
2025,2,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",4262.00,630.00,152.71,8.88,147.33,3.03,318.04,34.00,8.00,39397.00,10185.00,414.00,7177.00,212.00,21409.00
2025,2,WN,Southwest Airlines,MEM,"Memphis, TN: Memphis International",273.00,41.00,12.99,0.44,4.55,0.00,23.02,0.00,1.00,2496.00,849.00,31.00,145.00,0.00,1471.00
2025,2,WN,Southwest Airlines,MHT,"Manchester, NH: Manchester Boston Regional",181.00,30.00,13.98,0.82,2.09,0.00,13.12,1.00,1.00,1945.00,999.00,163.00,158.00,0.00,625.00
2025,2,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",432.00,92.00,22.85,2.60,42.48,0.00,24.08,4.00,1.00,4881.00,1085.00,205.00,2238.00,0.00,1353.00
2025,2,WN,Southwest Airlines,MKE,"Milwaukee, WI: General Mitchell International",688.00,124.00,39.86,0.82,19.35,0.00,63.97,4.00,0.00,7583.00,2080.00,42.00,802.00,0.00,4659.00
2025,2,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",408.00,75.00,26.77,1.25,13.53,0.46,32.99,2.00,0.00,3723.00,1506.00,84.00,513.00,16.00,1604.00
2025,2,WN,Southwest Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1560.00,327.00,92.74,1.96,104.77,1.08,126.46,1.00,1.00,16992.00,4524.00,214.00,4691.00,21.00,7542.00
2025,2,WN,Southwest Airlines,MTJ,"Montrose/Delta, CO: Montrose Regional",46.00,10.00,3.53,0.13,4.08,0.00,2.26,0.00,0.00,400.00,154.00,4.00,172.00,0.00,70.00
2025,2,WN,Southwest Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",118.00,14.00,2.45,0.76,3.40,0.00,7.39,0.00,1.00,629.00,49.00,163.00,162.00,0.00,255.00
2025,2,WN,Southwest Airlines,OAK,"Oakland, CA: Metro Oakland International",2340.00,304.00,89.76,3.29,48.96,2.67,159.32,15.00,0.00,15896.00,4726.00,411.00,1700.00,60.00,8999.00
2025,2,WN,Southwest Airlines,OGG,"Kahului, HI: Kahului Airport",460.00,22.00,13.77,0.00,5.79,0.00,2.43,2.00,1.00,665.00,461.00,0.00,156.00,0.00,48.00
2025,2,WN,Southwest Airlines,OKC,"Oklahoma City, OK: Will Rogers World",521.00,80.00,19.69,0.71,14.70,0.00,44.90,7.00,4.00,4101.00,773.00,65.00,606.00,0.00,2657.00
2025,2,WN,Southwest Airlines,OMA,"Omaha, NE: Eppley Airfield",572.00,92.00,23.70,0.51,24.73,0.40,42.66,1.00,0.00,4692.00,857.00,46.00,1046.00,25.00,2718.00
2025,2,WN,Southwest Airlines,ONT,"Ontario, CA: Ontario International",822.00,112.00,43.63,1.29,8.18,0.00,58.89,0.00,0.00,6045.00,1777.00,62.00,304.00,0.00,3902.00
2025,2,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",343.00,50.00,19.54,0.22,10.63,0.00,19.61,1.00,0.00,3169.00,1204.00,19.00,930.00,0.00,1016.00
2025,2,WN,Southwest Airlines,ORF,"Norfolk, VA: Norfolk International",213.00,30.00,12.05,0.78,7.35,0.00,9.82,3.00,0.00,1921.00,847.00,63.00,320.00,0.00,691.00
2025,2,WN,Southwest Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",204.00,57.00,11.01,1.70,28.05,0.00,16.24,0.00,0.00,4157.00,844.00,158.00,1752.00,0.00,1403.00
2025,2,WN,Southwest Airlines,PDX,"Portland, OR: Portland International",551.00,106.00,33.74,0.00,30.58,0.00,41.68,2.00,1.00,5693.00,1550.00,0.00,1136.00,0.00,3007.00
2025,2,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",335.00,53.00,13.32,0.74,12.02,0.69,26.23,0.00,0.00,2896.00,641.00,17.00,594.00,66.00,1578.00
2025,2,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5130.00,699.00,201.37,4.83,153.99,1.78,337.03,32.00,3.00,36725.00,12057.00,330.00,5608.00,152.00,18578.00
2025,2,WN,Southwest Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",742.00,113.00,40.77,1.33,16.86,0.00,54.04,2.00,1.00,7191.00,2312.00,29.00,668.00,0.00,4182.00
2025,2,WN,Southwest Airlines,PNS,"Pensacola, FL: Pensacola International",111.00,16.00,9.15,1.00,2.85,0.00,3.00,0.00,0.00,541.00,372.00,21.00,75.00,0.00,73.00
2025,2,WN,Southwest Airlines,PSP,"Palm Springs, CA: Palm Springs International",245.00,56.00,20.69,0.00,6.06,1.00,28.25,1.00,2.00,2748.00,840.00,0.00,245.00,43.00,1620.00
2025,2,WN,Southwest Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",362.00,61.00,19.58,1.30,8.64,0.00,31.49,0.00,2.00,5000.00,1267.00,191.00,457.00,0.00,3085.00
2025,2,WN,Southwest Airlines,PWM,"Portland, ME: Portland International Jetport",94.00,9.00,3.02,0.60,1.08,0.00,4.30,4.00,1.00,546.00,138.00,109.00,101.00,0.00,198.00
2025,2,WN,Southwest Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",621.00,109.00,35.68,1.18,18.59,2.00,51.55,0.00,0.00,5590.00,1575.00,30.00,662.00,60.00,3263.00
2025,2,WN,Southwest Airlines,RIC,"Richmond, VA: Richmond International",157.00,24.00,7.93,0.00,4.28,0.00,11.79,1.00,0.00,1075.00,386.00,0.00,162.00,0.00,527.00
2025,2,WN,Southwest Airlines,RNO,"Reno, NV: Reno/Tahoe International",641.00,97.00,32.21,0.00,11.65,0.00,53.13,41.00,5.00,5143.00,1256.00,0.00,550.00,0.00,3337.00
2025,2,WN,Southwest Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",160.00,27.00,9.43,0.74,4.70,0.00,12.13,0.00,0.00,1723.00,682.00,109.00,176.00,0.00,756.00
2025,2,WN,Southwest Airlines,RSW,"Fort Myers, FL: Southwest Florida International",795.00,173.00,45.48,4.41,72.92,0.00,50.18,5.00,1.00,9836.00,2878.00,373.00,3498.00,0.00,3087.00
2025,2,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2409.00,467.00,116.47,8.31,129.29,0.91,212.02,13.00,3.00,23667.00,5668.00,434.00,5117.00,48.00,12400.00
2025,2,WN,Southwest Airlines,SAT,"San Antonio, TX: San Antonio International",1189.00,178.00,57.11,0.94,36.14,1.87,81.94,1.00,1.00,9530.00,3069.00,152.00,1439.00,93.00,4777.00
2025,2,WN,Southwest Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",150.00,29.00,10.56,0.00,6.28,0.00,12.16,0.00,0.00,1522.00,586.00,0.00,229.00,0.00,707.00
2025,2,WN,Southwest Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",118.00,26.00,6.44,0.00,1.25,0.88,17.43,0.00,0.00,1174.00,157.00,0.00,34.00,57.00,926.00
2025,2,WN,Southwest Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",351.00,68.00,27.87,0.45,14.67,0.00,25.00,0.00,0.00,3669.00,1351.00,50.00,702.00,0.00,1566.00
2025,2,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",468.00,89.00,27.20,0.00,25.12,0.00,36.68,1.00,1.00,4232.00,991.00,0.00,966.00,0.00,2275.00
2025,2,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",533.00,187.00,35.22,9.37,91.06,0.00,51.35,0.00,0.00,13076.00,2257.00,1173.00,6539.00,0.00,3107.00
2025,2,WN,Southwest Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1979.00,261.00,63.59,1.72,35.04,0.00,160.65,12.00,0.00,14302.00,3823.00,118.00,1117.00,0.00,9244.00
2025,2,WN,Southwest Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",282.00,55.00,16.85,0.00,13.88,0.00,24.27,0.00,0.00,2525.00,600.00,0.00,721.00,0.00,1204.00
2025,2,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",992.00,192.00,74.92,1.36,34.99,0.39,80.33,1.00,0.00,8784.00,2834.00,99.00,1249.00,7.00,4595.00
2025,2,WN,Southwest Airlines,SMF,"Sacramento, CA: Sacramento International",2219.00,311.00,76.85,3.12,55.78,2.80,172.45,4.00,2.00,15025.00,3349.00,161.00,1745.00,76.00,9694.00
2025,2,WN,Southwest Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1070.00,148.00,57.46,1.28,21.71,0.00,67.55,7.00,3.00,6471.00,2696.00,52.00,988.00,0.00,2735.00
2025,2,WN,Southwest Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",360.00,88.00,26.54,1.68,33.44,0.00,26.34,1.00,0.00,5421.00,1501.00,332.00,1731.00,0.00,1857.00
2025,2,WN,Southwest Airlines,STL,"St. Louis, MO: St Louis Lambert International",2848.00,399.00,101.69,3.52,79.14,0.00,214.64,25.00,0.00,24777.00,6270.00,465.00,3446.00,0.00,14596.00
2025,2,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",1823.00,363.00,92.85,5.26,115.28,1.59,148.02,7.00,2.00,23150.00,6605.00,379.00,6605.00,28.00,9533.00
2025,2,WN,Southwest Airlines,TUL,"Tulsa, OK: Tulsa International",353.00,54.00,13.26,0.05,10.34,1.00,29.35,3.00,1.00,2441.00,532.00,2.00,402.00,20.00,1485.00
2025,2,WN,Southwest Airlines,TUS,"Tucson, AZ: Tucson International",361.00,59.00,17.75,0.00,12.99,0.00,28.26,2.00,0.00,2851.00,936.00,0.00,474.00,0.00,1441.00
2025,2,WN,Southwest Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",86.00,8.00,1.39,0.00,1.14,0.00,5.47,0.00,0.00,501.00,55.00,0.00,40.00,0.00,406.00
2025,2,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",46.00,9.00,3.95,0.51,1.49,0.00,3.05,0.00,0.00,288.00,85.00,21.00,46.00,0.00,136.00
2025,2,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",23.00,5.00,1.28,0.00,2.00,0.00,1.72,0.00,0.00,401.00,90.00,0.00,45.00,0.00,266.00
2025,2,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",35.00,5.00,1.81,0.00,1.00,0.00,2.19,0.00,0.00,511.00,225.00,0.00,22.00,0.00,264.00
2025,2,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",42.00,4.00,1.23,0.00,1.33,0.00,1.44,0.00,0.00,235.00,88.00,0.00,26.00,0.00,121.00
2025,2,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",66.00,8.00,3.25,1.00,1.09,0.00,2.67,0.00,0.00,1121.00,106.00,51.00,38.00,0.00,926.00
2025,2,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",28.00,6.00,2.82,0.00,0.31,0.00,2.87,0.00,0.00,246.00,92.00,0.00,13.00,0.00,141.00
2025,2,YV,Mesa Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",18.00,4.00,3.06,0.00,0.03,0.00,0.91,0.00,0.00,863.00,800.00,0.00,22.00,0.00,41.00
2025,2,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",45.00,10.00,3.76,1.00,0.55,0.00,4.68,0.00,0.00,850.00,246.00,49.00,26.00,0.00,529.00
2025,2,YV,Mesa Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,2,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",58.00,9.00,4.67,0.23,1.60,0.00,2.49,0.00,0.00,567.00,212.00,43.00,57.00,0.00,255.00
2025,2,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",50.00,10.00,5.42,0.83,3.75,0.00,0.00,0.00,0.00,966.00,544.00,247.00,175.00,0.00,0.00
2025,2,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",70.00,8.00,1.64,0.00,2.99,0.00,3.37,0.00,0.00,334.00,69.00,0.00,117.00,0.00,148.00
2025,2,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",69.00,12.00,4.38,0.00,2.87,0.00,4.74,1.00,0.00,774.00,322.00,0.00,179.00,0.00,273.00
2025,2,YV,Mesa Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",20.00,6.00,3.99,0.00,1.96,0.00,0.06,0.00,0.00,202.00,121.00,0.00,78.00,0.00,3.00
2025,2,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",65.00,10.00,5.51,0.00,1.51,0.00,2.98,0.00,0.00,514.00,253.00,0.00,63.00,0.00,198.00
2025,2,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",65.00,14.00,5.71,0.63,4.37,0.00,3.29,0.00,1.00,793.00,255.00,155.00,184.00,0.00,199.00
2025,2,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",10.00,4.00,0.86,0.00,3.00,0.00,0.14,1.00,0.00,198.00,57.00,0.00,132.00,0.00,9.00
2025,2,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",65.00,10.00,5.29,1.48,1.25,0.00,1.98,0.00,0.00,741.00,222.00,189.00,135.00,0.00,195.00
2025,2,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",28.00,4.00,1.40,0.00,1.00,0.00,1.60,0.00,0.00,354.00,91.00,0.00,15.00,0.00,248.00
2025,2,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",90.00,14.00,5.88,1.00,3.68,0.00,3.44,1.00,1.00,878.00,306.00,21.00,121.00,0.00,430.00
2025,2,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",42.00,10.00,2.89,0.00,2.39,0.00,4.72,0.00,0.00,841.00,274.00,0.00,115.00,0.00,452.00
2025,2,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",156.00,26.00,9.06,1.95,3.52,0.00,11.48,0.00,0.00,1931.00,647.00,127.00,87.00,0.00,1070.00
2025,2,YV,Mesa Airlines Inc.,EYW,"Key West, FL: Key West International",32.00,3.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,296.00,0.00,0.00,296.00,0.00,0.00
2025,2,YV,Mesa Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",28.00,3.00,1.99,0.00,0.38,0.00,0.63,2.00,1.00,99.00,71.00,0.00,8.00,0.00,20.00
2025,2,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",14.00,3.00,0.03,0.00,1.22,0.00,1.75,0.00,0.00,85.00,1.00,0.00,23.00,0.00,61.00
2025,2,YV,Mesa Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",24.00,6.00,1.41,1.00,2.28,0.00,1.31,0.00,1.00,596.00,120.00,259.00,90.00,0.00,127.00
2025,2,YV,Mesa Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",24.00,7.00,2.35,1.91,1.74,0.00,1.00,0.00,1.00,370.00,171.00,42.00,74.00,0.00,83.00
2025,2,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",14.00,3.00,0.78,1.00,0.25,0.00,0.97,0.00,0.00,161.00,68.00,58.00,4.00,0.00,31.00
2025,2,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",840.00,139.00,29.70,5.96,51.70,0.00,51.65,15.00,1.00,9871.00,1578.00,580.00,2463.00,0.00,5250.00
2025,2,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2187.00,371.00,103.14,20.64,142.74,0.00,104.49,16.00,16.00,34953.00,8979.00,5536.00,6786.00,0.00,13652.00
2025,2,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",41.00,5.00,1.07,1.00,0.57,0.00,2.36,1.00,0.00,953.00,101.00,709.00,24.00,0.00,119.00
2025,2,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",62.00,9.00,5.46,0.00,1.59,0.00,1.94,0.00,0.00,396.00,268.00,0.00,42.00,0.00,86.00
2025,2,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",34.00,5.00,0.37,0.00,2.67,0.00,1.96,0.00,0.00,203.00,13.00,0.00,111.00,0.00,79.00
2025,2,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",52.00,8.00,5.36,0.61,1.38,0.00,0.66,0.00,0.00,470.00,239.00,77.00,120.00,0.00,34.00
2025,2,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",113.00,23.00,5.29,2.75,8.71,0.00,6.25,8.00,0.00,1161.00,290.00,214.00,289.00,0.00,368.00
2025,2,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",39.00,11.00,3.38,0.82,0.33,0.00,6.47,0.00,0.00,663.00,166.00,55.00,17.00,0.00,425.00
2025,2,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",137.00,19.00,10.13,0.09,2.11,0.00,6.67,0.00,1.00,1509.00,840.00,6.00,108.00,0.00,555.00
2025,2,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",114.00,18.00,4.78,1.39,6.67,0.00,5.16,2.00,0.00,1248.00,411.00,96.00,263.00,0.00,478.00
2025,2,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",70.00,15.00,7.02,1.00,2.69,0.00,4.29,0.00,0.00,975.00,360.00,52.00,107.00,0.00,456.00
2025,2,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",67.00,6.00,2.76,0.00,0.33,0.00,2.91,0.00,0.00,389.00,155.00,0.00,16.00,0.00,218.00
2025,2,YV,Mesa Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",28.00,3.00,1.40,0.00,0.13,0.00,1.48,0.00,0.00,264.00,91.00,0.00,3.00,0.00,170.00
2025,2,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",60.00,13.00,3.79,0.00,7.49,0.00,1.72,1.00,0.00,614.00,191.00,0.00,217.00,0.00,206.00
2025,2,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,2,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",28.00,5.00,2.80,0.00,1.20,0.00,1.00,0.00,0.00,327.00,164.00,0.00,62.00,0.00,101.00
2025,2,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",109.00,25.00,10.62,0.94,4.59,0.00,8.86,1.00,1.00,1838.00,578.00,239.00,386.00,0.00,635.00
2025,2,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",20.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,236.00,219.00,0.00,17.00,0.00,0.00
2025,2,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",49.00,7.00,2.18,0.00,2.00,0.00,2.82,3.00,0.00,227.00,80.00,0.00,36.00,0.00,111.00
2025,2,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",33.00,8.00,3.85,0.00,3.30,0.00,0.85,0.00,0.00,864.00,513.00,0.00,192.00,0.00,159.00
2025,2,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00
2025,2,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",26.00,4.00,1.32,0.00,0.66,0.00,2.03,0.00,0.00,202.00,47.00,0.00,23.00,0.00,132.00
2025,2,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",41.00,5.00,1.72,0.00,1.24,0.00,2.04,1.00,0.00,328.00,169.00,0.00,26.00,0.00,133.00
2025,2,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",30.00,2.00,1.26,0.00,0.00,0.00,0.74,0.00,0.00,199.00,138.00,0.00,0.00,0.00,61.00
2025,2,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,2,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",9.00,3.00,2.36,0.00,0.64,0.00,0.00,0.00,0.00,79.00,65.00,0.00,14.00,0.00,0.00
2025,2,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",6.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00
2025,2,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",88.00,13.00,6.51,1.00,2.45,0.00,3.03,2.00,0.00,784.00,504.00,44.00,82.00,0.00,154.00
2025,2,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",54.00,10.00,3.92,1.59,1.13,0.00,3.36,1.00,0.00,586.00,277.00,75.00,42.00,0.00,192.00
2025,2,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
