VALID,URGENT,AIRCRAFT,REPORT,ICING,TURBULENCE,ATRCC,PRODUCT_ID,FL,LAT,LON
202004180852,F,B767,MEM UA /OV MEM360002/TM 0852/FLDURC/TP B767/SK BKN022 TOPS 026,None,None,ZME,None,None,35.094446033336034,-89.985
202004180902,F,A306,MEM UA /OV MEM360003/TM 0902/FL020/TP A306/RM BASES 020 ON DEP,None,None,ZME,None,2000,35.11111405000405,-89.985
202004180912,F,CRJ9,CVG UA /OV 2 SW CVG/TM 0912/FLDURC/TP CRJ9/SK B032 OVC T050,None,None,ZID,None,None,39.01948786477023,-84.7020201496833
202004180929,F,A319,CPC UA /OV ILM270020-ILM270030 /TM 0929 /FL130 /TP A319 /TB LGT CHOP,None,LGT CHOP,ZDC,None,13000,34.27,-78.30339189153358
202004180929,F,A319,CPC UA /OV ILM270020-ILM270030 /TM 0929 /FL130 /TP A319 /TB LGT CHOP /RM DURC,None,LGT CHOP,ZDC,None,13000,34.27,-78.30339189153358
202004180952,F,E170,IND UA /OV VHP090008/TM 0952/FL040/TP E170/SK UNKNBKN040/RM DURGC CLR ABOVE,None,None,ZID,None,4000,39.81,-86.19641365539664
202004180955,F,A306,SDF UA /OV SDF/TM 0955/FLDURC/TP A306/SK B035 T045,None,None,ZID,None,None,38.17439,-85.736
202004180956,F,A321,BOS UA /OV BOS/TM 0956/FL016/TP A321/TB LGT CHOP,None,LGT CHOP,ZBW,None,1600,42.36057,-71.00973
202004180958,F,B737,IAH UA /OV 8R/TM 0958/FLDURD/TP B737/SK OVC 003,None,None,ZHU,None,None,29.98443,-95.34144
202004181005,F,A321,MCO UA /OV MCO 17R/TM 1005/FLDURC/TP A321,None,None,ZJX,None,None,28.42939,-81.30899
202004181007,F,A321,BOS UA /OV RY4 R FINAL/TM 1007/FL004/TP A321/SK OVC,None,None,ZBW,None,400,42.36057,-71.00973
202004181007,F,E190,BOS UA /OV BOS160020/TM 1007/FL200/TP E190/SK 200 TOP/TB NEGATIVE,None,NEGATIVE,ZBW,None,20000,42.04731375467857,-70.85542903238785
202004181008,F,MD11,PNE UA /OV ARD240015/TM 1008/FL150/TP MD11/TA M14/IC LGT RIME 150-110,LGT RIME 150-110,None,ZDC,None,15000,40.12498987498987,-75.19369323443455
202004181009,F,B767,MCO UA /OV RWY 17R/TM 1009/FLDURD/TP B767/SK BKN LAYER TOPS 1400 BASES 500,None,None,ZJX,None,None,28.42939,-81.30899
202004181010,F,B737,BOS UA /OV ENE/TM 1010/FL220/TP B737/TB MOD,None,MOD,ZBW,None,22000,43.43,-70.61
202004181018,F,B757,PVD UA /OV 10 S GON/TM 1018/FL120/TP B757/TA -7/IC LT TO MOD RIME,LT TO MOD RIME,None,ZBW,None,12000,41.16331983331983,-72.05
202004181025,F,CRJ2,CRW UA /OV CRW/TM 1025/FLDURC/TP CRJ2/SK BASES 021,None,None,ZID,None,None,38.3794,-81.59
202004181026,F,B748,CVG UA /OV 7 W CVG/TM 1026/FLDURC/TP B748/SK B 031 OVC T 045,None,None,ZID,None,None,39.04306,-84.82189557655762
202004181030,F,A321,JFK UA /OV TEB/TM 1030/FL190/TP A321/TA M1/IC LGT MIXED/RM TO 080,LGT MIXED,None,ZNY,None,19000,40.85899,-74.05616
202004181033,F,PC12,AVL UA /OV SOT/TM 1033/FL130/TP PC12/TA M03/IC LGT RIME/RM ZTLFD,LGT RIME,None,ZTL,None,13000,35.79,-83.05
202004181033,F,B752,PVD UA /OV PVD/TM 1033/FLUKN/TP B752/SK OVC003/RM BASES ILS RY5,None,None,ZBW,None,None,41.7219,-71.4325
202004181033,F,CRJ7,SDF UA /OV SDF/TM 1033/FLUNKN/TP CRJ7/SK BKN020 TOP030/RM DURC,None,None,ZID,None,None,38.17439,-85.736
202004181034,F,E170,CEW UA /OV CEW083041/TM 1034/FL340/TP E170/TB LGT OCNL CHOP,None,LGT OCNL CHOP,ZJX,None,34000,30.86328413013509,-85.73049429910758
202004181039,F,BE9L,SFB UA /OV SFB/TM 1039/FL010/TP BE9L/SK BASES 006 TOPS010,None,None,ZJX,None,1000,28.77972,-81.24361
202004181040,F,B737,GNV UA /OV GNV334025/TM 1040/FL390/TP B737/TB MOD CHOP,None,MOD CHOP,ZJX,None,39000,30.066227853620717,-82.48629828952903
202004181040,F,B737,GNV UA /OV GNV295018/TM 1040/FL410/TP B737/TB CONS MOD CHOP,None,CONS MOD CHOP,ZJX,None,41000,29.81849574815624,-82.5890317798614
202004181047,F,B737,GNV UA /OV GNV340026/TM 1047/FL370/TP B737/TB LGT CHOP,None,LGT CHOP,ZJX,None,37000,30.098933118917866,-82.4466429702839
202004181050,F,B767,TPA UA /OV TPA350080/TM 1050/FL370/TP B767/TB MOD,None,MOD,ZJX,None,37000,29.27508336335996,-82.80245357547021
202004181053,F,B767,IAH UA /OV 8R/TM 1053/FLDURD/TP B767/SK OVC 006 TOPS 3200,None,None,ZHU,None,None,29.98443,-95.34144
202004181057,F,A306,MEM UA /OV MEM/TM 1057/FLDURD/TP A306/SK OVC 020/RM TOPS 027,None,None,ZME,None,None,35.06111,-89.985
202004181101,F,A320,BNA UA /OV BNA020002/TM 1101/FL022/TP A320/SK BKN022-TOPS035,None,None,ZME,None,2200,36.150215624532144,-86.67505554444524
202004181103,F,B737,MAF UA /OV MAF/TM 1103/FLDURC/TP B737/SK BASES 038 OVC,None,None,ZFW,None,None,31.946615,-102.20745194
202004181104,F,A319,EVV UA /OV EWO/TM 1104/FL380/TP A319/TB CONS LGT CHOP,None,CONS LGT CHOP,ZID,None,38000,37.63,-85.68
202004181105,F,CRJ9,MOB UA /OV MOB/TM 1105/FL002/TP CRJ9/SK OVC002/TB -TURB,None,-TURB,ZHU,None,200,30.68833,-88.24556
202004181105,F,A306,CEW UA /OV CEW070058/TM 1105/FL240/TP A306/TB CONS MOD CHOP,None,CONS MOD CHOP,ZJX,None,24000,31.110646252085484,-85.46261166797473
202004181107,F,E175,IAD UA /OV BRV/TM 1107/FL125/TP E175/TA M8/IC -RIME FROM 125-100 IN DESCENT,-RIME FROM 125-100 IN DESCENT,None,ZDC,None,12500,38.34,-77.35
202004181108,F,E75L,CVG UA /OV CVG/TM 1108/FLDURC/TP E75L/SK B 029 OVC T 045 CLR ABV,None,None,ZID,None,None,39.04306,-84.67167
202004181109,F,CRJ9,GNV UA /OV GNV315028/TM 1109/FL410/TP CRJ9/TB NEG,None,NEG,ZJX,None,41000,30.02170989321678,-82.65590793335865
202004181112,F,SH36,CRW UA /OV CRW/TM 1112/FL021/TP SH36/SK OVC022/RM BASES 2100,None,None,ZID,None,2100,38.3794,-81.59
202004181112,F,SH36,CRW UA /OV CRW/TM 1112/FL021/TP SH36/SK OVC022/RM BASES 2100',None,None,ZID,None,2100,38.3794,-81.59
202004181112,F,B737,SAV UA /OV SAV090040/TM 1112/FL380/TP B737/TB MOD CHOP,None,MOD CHOP,ZJX,None,38000,32.12758,-80.4148600236334
202004181115,F,B763,MCO UA /OV RWY 17L/TM 1115/FLDURD/TP B763/SK BASE008 TOPS 016 BKN,None,None,ZJX,None,None,28.42939,-81.30899
202004181115,F,DH8A,GSO UA /OV GSO300010/TM 1115/FLDURC/TP DH8A/SK BKN050-BKN060,None,None,ZTL,None,None,36.18084008334008,-80.12225662531294
202004181117,F,HUNT,FKN UA /OV FKN/TM 1117/FL160/TP HUNT/TA M06/IC LGT RIME 120-160,LGT RIME 120-160,None,ZDC,None,16000,36.69809,-76.9038
202004181117,F,C208,ATL UA /OV ATL/TM 1117/FL040/TP C208/WX IFR/MOD PRECIP/TB SMOOTH,None,SMOOTH,ZTL,None,4000,33.6301,-84.4418
202004181122,F,E135,WRB UA /OV MCN020005/TM 1122/FL020/TP E135/SK BASE 015 TOP 020/RM ZTLFD,None,None,ZTL,None,2000,32.77116406133036,-83.61534031623057
202004181124,F,C172,ORL UA /OV ORL250005/TM 1124/FL015/TP C172/SK SCT008 TOPS 012,None,None,ZJX,None,1500,28.51695601275125,-81.42209147049127
202004181126,F,A321,GNV UA /OV GNV200030/TM 1126/FL350/TP A321/TB CONS LGT,None,CONS LGT,ZJX,None,35000,29.221815632017847,-82.4728926580199
202004181128,F,B737,BOS UA /OV BOS060020/TM 1128/FL110/TP B737/TB NEG/RM SMOOTH DURC HYLND DEP,None,NEG,ZBW,None,11000,42.52725016668017,-70.6190262347735
202004181128,F,C208,MDT UA /OV MDT/TM 1128/FLC/TP C208/SK OVC004/TA 03/IC NEG,NEG,None,ZNY,None,None,40.19361,-76.76333
202004181130,F,SR22,ERI UA /OV JHW/TM 1130/FL022/TP SR22/SK OVC 022,None,None,ZOB,None,2200,42.15339,-79.25803
202004181136,F,C208,MDT UA /OV RAV/TM 1136/FL070/TP C208/WX IMC -SN/TA M04/IC TRACE,TRACE,None,ZNY,None,7000,40.55,-76.6
202004181139,F,B737,MCO UA /OV 13N/TM 1139/FL030/TP B737/SK SCT020,None,None,ZNY,None,3000,40.96,-74.78
202004181142,F,BE40,MMU UA /OV KMMU/TM 1142/FL005/TP BE40/SK OVC004,None,None,ZNY,None,500,40.79935,-74.41487
202004181146,F,E75L,PWM UA /OV PWM/TM 1146/FL152/TP E75L/RM TOP 152. SMOOTHER ABV,None,None,ZBW,None,15200,43.64243,-70.30442
202004181147,F,SW4,ROC UA /OV ROC220015/TM 1147/FLDURD/TP SW4/SK OVC TOPS 50/TA -4 @ 30/IC 45/35 LT CLR,45,None,ZOB,None,None,42.92517337680477,-77.89686170500471
202004181150,F,A321,BOS UA /OV RY4R FINAL/TM 1150/FL005/TP A321/SK OVC/IC LT RYME ICE 004 TO 005,LT RYME ICE 004 TO 005,None,ZBW,None,500,42.36057,-71.00973
202004181152,F,A306,IAH UA /OV RWY 8L FINAL/TM 1152/FL008/TP A306/RM BASES 008 TOPS 030,None,None,ZHU,None,800,29.98443,-95.34144
202004181152,F,B737,MEM UA /OV MEM/TM 1152/FLDURC/TP B737/SK OVC025-TOP030,None,None,ZME,None,None,35.06111,-89.985
202004181155,F,B737,BNA UA /OV BNA02002/TM 1155/FL018/TP B737/SK OVC018-TOPS038,None,None,ZME,None,1800,36.11889,-86.68917
202004181156,F,A306,PNS UA /OV /OV PNS35001/TM 1156/FLDURC/TP A306/SK BASES BKN005,None,None,ZJX,None,None,30.47806,-87.18694
202004181156,F,C208,CLE UA /OV 5 N CLE/TM 1156/FLDURC/TP C208/SK 028BKN038,None,None,ZOB,None,None,41.488340083340084,-81.85278
202004181200,F,B737,DEN UA /OV DEN150015 /TM 1200/FL110/TP B737/TB MOD/RM MOD TURB 110-140,None,MOD,ZDV,None,11000,39.61627611202193,-104.49470879695394
202004181200,F,B738,ATL UA /OV ATL/TM 1200/FLDURC/TP B738/SK OVC 022-035  BKN 065  TOPS 070,None,None,ZTL,None,None,33.6301,-84.4418
202004181200,F,CRJ7,CLT UA /OV RUQ/TM 1200/FLDURD/TP CRJ7/TA -5/IC LGT-MOD MIXED,LGT-MOD MIXED,None,ZTL,None,None,35.64589,-80.52029
202004181201,F,B77L,MEM UA /OV MEM/TM 1201/FLDURC/TP B77L/SK OVC023,None,None,ZME,None,None,35.06111,-89.985
202004181202,F,CRJ2,MGM UA /OV KMGM/TM 1202/FL030/TP CRJ2/SK 008OVC029/RM DURC,None,None,ZTL,None,3000,32.30064,-86.39397
202004181202,F,C208,SBY UA /OV KSBY/TM 1202/FLUNKN/TP C208/WX FV04SM,None,None,ZDC,None,None,38.3405,-75.5103
202004181202,F,B777,MEM UA /OV MEM/TM 1202/FLDURC/TP B777/SK 024 OVC/WX 8,None,None,ZME,None,None,35.06111,-89.985
202004181204,F,C208,ELZ UA /OV HTF/TM 1204/FL050/TP C208/IC LIGHT RIME,LIGHT RIME,None,ZOB,None,5000,42.38,-77.68
202004181205,F,B737,BVE UA /OV LEV135100 /TM 1205 /FL410 /TP B737 /TB MOD /RM FM ZHU AWC-WEB:,None,MOD,None,None,41000,28.0013932385115,-88.75007773459093
202004181205,F,B737,BVE UA /OV LEV135100 /TM 1205 /FL410 /TP B737 /TB MOD /RM FM ZHU AWC-WEB,None,MOD,None,None,41000,28.0013932385115,-88.75007773459093
202004181205,F,UNKN,GRK UA /OV KDZB /TM 1205 /FL025 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB,None,None,ZHU,None,2500,30.5270514,-98.3587569
202004181205,F,E145,GPT UA /OV GPT315001/TM 1205/FL003/TP E145/SK OVC003,None,None,ZHU,None,300,30.419056067614886,-89.08376580680284
202004181205,F,UNKN,GRK UA /OV KDZB /TM 1205 /FL025 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB:,None,None,ZHU,None,2500,30.5270514,-98.3587569
202004181205,F,E190,JFK UA /OV 10 E JFK/TM 1205/FL045/TP E190/SK /SK OVC008-TOP040,None,None,ZNY,None,4500,40.63861,-73.54256659105845
202004181207,F,B712,CHO UA /OV MOL/TM 1207/FL170/TP B712/TA M26/IC LGT RIME 130-180,LGT RIME 130-180,None,ZDC,None,17000,37.9,-79.11
202004181207,F,C560,JAX UA /OV GNV ARR RWY 29/TM 1207/FL005/TP C560/SK BKN005,None,None,ZJX,None,500,29.6917,-82.27602
202004181208,F,C402,BOS UA /OV KBOS/TM 1208/FL007/TP C402/SK OVC007,None,None,ZBW,None,700,42.36057,-71.00973
202004181209,F,B738,BOS UA /OV BOS200030/TM 1209/FLDURC/TP B738/TB LGT MOD CHOP 110-260/RM NEG PRECIP. DURC 110 CONT CHOP SMOOTH ABV 260,None,LGT MOD CHOP 110-260,ZBW,None,None,41.89068563201785,-71.24118145141824
202004181210,F,B712,ATL UA /OV FINAL RWY 26R/TM 1210/FLDURD/TP B712/SK BASES BKN019,None,None,ZTL,None,None,33.6301,-84.4418
202004181211,F,C207,JAX UA /OV FHB/TM 1211/FL010/TP C207/SK 002 OVC 015,None,None,ZJX,None,1000,30.6118333,-81.4611944
202004181213,F,E135,RIC UA /OV RIC020015/TM 1213/FL260/TP E135/TB MOD 260-230,None,MOD 260-230,ZDC,None,26000,37.74644218399108,-77.21555792612378
202004181214,F,PC12,GSO UA /OV GSSO050003/TM 1214/FL030/TP PC12/SK BKN036,None,None,ZTL,None,3000,36.0975,-79.94361
202004181215,F,C172,EVB UA /OV 25001/TM 1215/FL005/TP C172/SK BKN005-TOP009/SKC/RM DURC,None,None,ZJX,None,500,29.05569,-80.94892
202004181222,F,B757,JAX UA /OV CARRA /TM 1222/FL130/TP B757/TB LIGHT 130-105,None,LIGHT 130-105,ZBW,None,13000,46.87,-68.02
202004181224,F,E175,CRG UA /OV CRG180040/TM 1224/FL380/TP E175/TB LGT,None,LGT,ZJX,None,38000,29.66937933327933,-81.5147
202004181226,F,P28A,ISM UA /OV ISM27002/TM 1226/FL030/TP P28A/SK BASES OVC007 TOPS OVC010,None,None,ZMA,None,3000,28.29,-81.44
202004181228,F,C402,HYA UA /OV 1 W HYA/TM 1228/FL2000/TP C402/SK BKN005,None,None,ZBW,None,20000,41.67,-70.3023136817593
202004181228,F,A319,OMN UA /OV OMN/TM 1228/FL380/TP A319/TB MOD,None,MOD,ZJX,None,38000,29.30056,-81.11361
202004181228,F,P46T,VRB UA /OV TRV120003/TM 1228/FL005/TP P46T/SK BKN005,None,None,ZMA,None,500,27.654997974997976,-80.44109876078231
202004181228,F,C172,ATL UA /OV AUO/TM 1228/FLDURC/TP C172/SK BKN012 TOPS 020,None,None,ZTL,None,None,32.61511,-85.434
202004181229,F,B767H,HRL UA /OV 8 NM N HRL/TM 1229/FL070/TP B767H/SK OVC005 TOPS 070,None,None,ZHU,None,7000,26.2285,-97.65439
202004181229,F,GLF4,BPT UA /OV 5 NW BPT/TM 1229/FL020/TP GLF4/SK BASES 004 TOPS 020,None,None,ZHU,None,2000,29.997801908007403,-94.0987896600404
202004181230,F,E145,LCH UA /OV 2 MILES NORTH/TM 1230/FL030/TP E145/SK BASE 005 TOPS 027,None,None,ZHU,None,3000,30.12472,-93.22833
202004181230,F,E170,CMH UA /OV CMH/TM 1230/FL030/TP E170/SK BKN BASES 020 TOPS 025,None,None,ZID,None,3000,39.99139,-82.88083
202004181231,F,E145,BRO UA /OV 6 NM N BRO/TM 1231/FL070/TP E145/SK OVC033 TOPS 066,None,None,ZHU,None,7000,25.91461,-97.42313
202004181233,F,CRJ9,HSV UA /OV HSV/TM 1233/FLDURC/TP CRJ9/SK BASES 023,None,None,ZME,None,None,34.64389,-86.78611
202004181235,F,B737,IAH UA /OV 2 MILES EAST OF IAH/TM 1235/FL015/TP B737/RM BASES 015,None,None,ZHU,None,1500,29.98443,-95.34144
202004181239,F,BE99,POU UA /OV POU/TM 1239/FL010/TP BE99/SK OVC005/IC NEG ICE,NEG ICE,None,ZBW,None,1000,41.62658,-73.88419
202004181239,F,E145,CLT UA /OV CLT035035/TM 1239/FL120/TP E145/TA M12/IC LGT RIME 120-150/RM ZTLFD,LGT RIME 120-150,None,ZTL,None,12000,35.700427397474705,-80.54470540158123
202004181242,F,C172,MLB UA /OV MLB25005/TM 1242/FL015/TP C172/SK BASES OVC003 TOPS OVC005,None,None,ZMA,None,1500,28.10275,-80.64526
202004181246,F,C208,ABI UA /OV 5 N/TM 1246/FL037/TP C208/SK OVC T050,None,None,ZFW,None,3700,32.41062851,-99.68208563
202004181246,F,COL4,TPA UA /OV TPA320015/TM 1246/FL105/TP COL4/SK BASES 100,None,None,ZJX,None,10500,28.15342662319523,-82.7222509486199
202004181247,F,B757,MFE UA /OV 1NM NW MFE/TM 1247/FLDURD/TP B757/SK OVC010 TOPS 075,None,None,None,None,None,40.0,40.6
202004181249,F,B739,EWR UA /OV RY 4R FINAL/TM 1249/FL004/TP B739/SK 004 OVC,None,None,ZNY,None,400,40.68272,-74.16932
202004181249,F,EA50,RDU UA /OV RDU/TM 1249/FLDURD/TP EA50/SK TOPS FL200 BASES 030,None,None,ZDC,None,None,35.87764,-78.78747
202004181251,F,C402,BOS UA /OV BOS270005/TM 1251/FL040/TP C402/TB NEG/IC NEG/RM IMC,NEG,NEG,ZBW,None,4000,42.36057,-71.12251646201346
202004181252,F,CL60,MHT UA /OV MHT FINAL RWY 35/TM 1252/FL008/TP CL60/SK OVC008/WX 1SM/RM BRAG,None,None,ZBW,None,800,42.93281,-71.43575
202004181253,F,A319,BID UA /OV SEY/TM 1253/FL260/TP A319/TB LGT CHOP,None,LGT CHOP,ZBW,None,26000,41.17,-71.58
202004181256,F,B737,SAT UA /OV SAT/TM 1256/FL018/TP B737/SK 050 OVC,None,None,ZHU,None,1800,29.53369,-98.46978
202004181258,F,B737,MCO UA /OV RWY 17L/TM 1258/FLDURD/TP B737/SK BASES 009 TOPS 016 BKN LAYERS,None,None,ZJX,None,None,28.42939,-81.30899
202004181305,F,B752,BOS UA /OV KBOS/TM 1305/FL007/TP B752/SK OVC007,None,None,ZBW,None,700,42.36057,-71.00973
202004181305,F,RV9,SJT UA /OV SJT180003/TM 1305/FLDURC/TP RV9/SK BASES 032 OVC,None,None,ZFW,None,None,31.30166594999595,-100.495
202004181307,F,C402,LEB UA /OV GPS 36/TM 1307/FLDURD/TP C402/SK OVC025/WX RWY @ 3SM,None,None,ZBW,None,None,43.62611,-72.30419
202004181308,F,P28A,JFK UA /OV JFK220006/TM 1308/FL040/TP P28A/SK OVC/RM SMOOTH,None,None,ZNY,None,4000,40.561999350721905,-73.84693429381582
202004181308,F,TBM,GGG UA /OV GGG/TM 1308/FLDURC/TP TBM/SK OVC015,None,None,ZFW,None,None,32.38401,-94.71149
202004181310,F,C402,HYA UA /OV 3 W HYA/TM 1310/FL007/TP C402/SK BASES BKN007,None,None,ZBW,None,700,41.67,-70.34694104527789
202004181310,F,P28A,JAX UA /OV 20 SE OCF/TM 1310/FL40/TP P28A/SK BKN038/RM OVC ABV,None,None,ZJX,None,None,28.927910927702303,-81.9510595683228
202004181311,F,UNKN,BIX UA /OV KHBG /TM 1311 /FL010 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB,None,None,ZHU,None,1000,31.26494,-89.25289
202004181311,F,UNKN,BIX UA /OV KHBG /TM 1311 /FL010 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB:,None,None,ZHU,None,1000,31.26494,-89.25289
202004181311,F,PA32,DAB UA /OV OMN/TM 1311/FL070/TP PA32/SK BKN055,None,None,ZJX,None,7000,29.30056,-81.11361
202004181312,F,C208,AEG UA /OV ABQ330020 /TM 1312 /FL120 /TP C208 /SK SKC /WX FV99SM /TA M04 /WV 23016KT /TB LGT,None,LGT,ZAB,None,12000,35.3305985173041,-106.8190832125381
202004181312,F,B737,PVD UA /OV PVD/TM 1312/FLUKN/TP B737/SK OVC005/RM BASES ILS RY5,None,None,ZBW,None,None,41.7219,-71.4325
202004181315,F,B739,BIV UA /OV PMM270020/TM 1315/FL360/TP B739/TB NEG,None,NEG,ZAU,None,36000,42.47,-86.56193375161828
202004181315,F,C208,SDF UA /OV IIU/TM 1315/FL110/TP C208/TA M5/RM CLEAR SMOOTH,None,None,ZID,None,11000,38.1,-85.58
202004181315,F,A306,MEM UA /OV MEM/TM 1315/FLDURD/TP A306/SK OVC022,None,None,ZME,None,None,35.06111,-89.985
202004181318,F,C402,HYA UA /OV 1 E HYA/TM 1318/FL2000/TP C402/SK BKN005,None,None,ZBW,None,20000,41.67,-70.2576863182407
202004181319,F,CRJ2,MOB UA /OV MOB/TM 1319/FLDURD/TP CRJ2/WX BKN018,None,None,ZHU,None,None,30.68833,-88.24556
202004181320,F,A306,MEM UA /OV 3 S MEM/TM 1320/FL021/TP A306/RM BASES 021,None,None,ZME,None,2100,35.01110594999595,-89.985
202004181321,F,A319,ACY UA /OV ACY090045/TM 1321/FL170/TP A319/TA M15/IC LGT RIME CLR,LGT RIME CLR,None,ZNY,None,17000,39.45758,-73.60570864550978
202004181324,F,A21N,JFK UA /OV JFK100004/TM 1324/FLDURC/TP A21N/SK 006SCT/RM BECAME OVC 012 NO TOPS THRU 100,None,None,ZNY,None,None,40.62703251712111,-73.67569344795952
202004181327,F,P28A,JAX UA /OV 7 NE OCF/TM 1327/FL030/TP P28A/SK 032 BKN 038,None,None,ZJX,None,3000,29.246134753304197,-82.12652147941299
202004181330,F,E175,IAH UA /OV 08L FINAL/TM 1330/FL800/TP E175/SK BKN008/TA 17/WV 02008/RM BASES 800 FEET ON RWY 08L,None,None,ZHU,None,80000,29.98443,-95.34144
202004181330,F,B737,GNV UA /OV GNV/TM 1330/FL360/TP B737/TB CONS LGT CHOP,None,CONS LGT CHOP,ZJX,None,36000,29.6917,-82.27602
202004181330,F,C25B,JAN UA /OV MBO/TM 1330/FL025/TP C25B/SK OVC025,None,None,ZME,None,2500,32.4384,-90.1014
202004181331,F,C208,DRT UA /OV DRT /TM 1331 /FL012 /TP C208 /SK OVC012 /RM DURD RWY13,None,None,ZHU,None,1200,29.37421,-100.92716
202004181332,F,A319,PHL UA /OV VCN/TM 1332/FL110/TP A319/WX IMC/TA -7/IC LT CLR/RM BTWN 170-065 LT CLR ICING IN CLR AT 060,LT CLR,None,ZDC,None,11000,39.54,-74.97
202004181333,F,UNKN,DRT UA /OV KDRT /TM 1333 /FL012 /TP UNKN /SK BASES RPRTD OVC012 /RM FM ZHU AWC-WEB:,None,None,ZHU,None,1200,29.37421,-100.92716
202004181333,F,UNKN,DRT UA /OV KDRT /TM 1333 /FL012 /TP UNKN /SK BASES RPRTD OVC012 /RM FM ZHU AWC-WEB,None,None,ZHU,None,1200,29.37421,-100.92716
202004181335,F,C402,ACK UA /OV ACK/TM 1335/FL020/TP C402/TB NEG/IC NEG/RM IMC,NEG,NEG,ZBW,None,2000,41.25311,-70.06031
202004181335,F,B738,CGC UA /OV CGC175035/TM 1335/FL200/TP B738/TB CONS LGT OCNL MOD,None,CONS LGT OCNL MOD,ZJX,None,20000,28.286117155866595,-82.51324619274595
202004181335,F,C208,ELM UA /OV ELM300015/TM 1335/FL060/TP C208/SK TOPS 062/TA M08/IC LIGHT RIME,LIGHT RIME,None,ZOB,None,6000,42.284900125010125,-77.18370671054583
202004181337,F,C208,ABI UA /OV 3N ABI/TM 1337/FL032/TP C208/SK OVC032,None,None,ZFW,None,3200,32.46063256000405,-99.68208563
202004181337,F,B763,OAK UA /OV OAK100015/TM 1337/FL045/TP B763/SK TOP 045/WX OVC,None,None,ZOA,None,4500,37.67786443920415,-121.90943932275655
202004181338,F,B737,IAH UA /OV IAH315020 /TM 1338 /FL260 /TP B737 /TA M06 /IC LGT RIME 250-260 /RM FM ZHU AWC-WEB:,LGT RIME 250-260,None,ZHU,None,26000,30.220151352297698,-95.61358488465177
202004181338,F,B737,IAH UA /OV IAH315020 /TM 1338 /FL260 /TP B737 /TA M06 /IC LGT RIME 250-260 /RM FM ZHU AWC-WEB,LGT RIME 250-260,None,ZHU,None,26000,30.220151352297698,-95.61358488465177
202004181338,F,PA32,LOZ UA /OV K24/TM 1338/FL030/TP PA32/SK BASE 030/IC NEG,NEG,None,ZID,None,3000,37.0,-85.1
202004181338,F,P8,WRB UA /OV DBN350020/TM 1338/FL340/TP P8/TB MOD CONS 340/RM ZTLFD,None,MOD CONS 340,ZTL,None,34000,32.892712540839995,-83.05396351260724
202004181339,F,A321,DCA UA /OV BRV1600009/TM 1339/FL100/TP A321/TA 6/IC LIGHT RIME ICE 100-70/RM CAPSS ARRIVAL DCA,LIGHT RIME ICE 100-70,None,ZDC,None,10000,38.8472,-77.03455
202004181339,F,H,HSV UA /OV HSV/TM 1339/FLDURD/TP H/B747/SK OVC 020 TOPS OVC 035,None,None,ZME,None,None,34.64389,-86.78611
202004181340,F,B190,LBB UA /OV 25 E/TM 1340/FL057/TP B190/SK TOPS 057,None,None,ZFW,None,5700,33.66364,-101.82278
202004181340,F,B744,HNL UA /OV DRAYK/TM 1340/FL320/TP B744/TB MOD,None,MOD,ZLA,None,32000,36.6206,-116.0278
202004181340,F,DA40,FPR UA /OV 5 SE FPR/TM 1340/FL030/TP DA40/SK CLR/VMC,None,None,ZMA,None,3000,27.439129661925573,-80.3102341716974
202004181342,F,GLF5,BED UA /OV BED/TM 1342/FLDURD/TP GLF5/SK OVC004/RM LNDG RY11/,None,None,ZBW,None,None,42.46995,-71.28903
202004181343,F,C510,ABI UA /OV 4SW ABI/TM 1343/FL050/TP C510/SK OVC032- TOP048,None,None,ZFW,None,5000,32.36348423954046,-99.73792865080617
202004181343,F,B737,BNA UA /OV BNA020003/TM 1343/FL026/TP B737/SK BKN026-T040,None,None,ZME,None,2600,36.16587843679822,-86.66799831666786
202004181344,F,RV6,MAF UA /OV ODO/TM 1344/FL057/TP RV6/SK OVC-TOP057,None,None,ZFW,None,5700,31.92056,-102.38667
202004181345,F,C208,CAE UA /OV 12 SE CAE/TM 1345/FL025/TP C208/TB MODERATE TURBULENCE,None,MODERATE TURBULENCE,ZJX,None,2500,33.800467188621376,-80.94761772254316
202004181345,F,B737,PANC UA /OV TED 010015/TM 1345/FL080/TP B737/SK TOPS 075 CLEAR ABOVE/TB N/A/IC N/A/RM DURC,N,N,ZAN,None,8000,61.41622188063,-149.8999659048769
202004181350,F,B190,LBB UA /OV 2 N/TM 1350/FL043/TP B190/SK BASE 044-046,None,None,ZFW,None,4300,33.66364,-101.82278
202004181350,F,C208,CAE UA /OV 1 NE CAE/TM 1350/FL025/TP C208/WV GAIN AND LOSS OF 10 KNOTS /RM WIND SHEAR ON FINAL RWY23,None,None,ZJX,None,2500,33.95368606761488,-81.10389314354526
202004181354,F,B737,SJC UA /OV SJC120010/TM 1354/FL036/TP B737/SK BASES 036 TOPS .43/WX BKN/RM DURC,None,None,ZOA,None,3600,37.27605991665992,-121.74281315439814
