VALID,URGENT,AIRCRAFT,REPORT,ICING,TURBULENCE,ATRCC,PRODUCT_ID,FL,LAT,LON
202005211430,F,TEX2,GPT UA /OV FAP RY 14/TM 1430/FL010/TP TEX2/SK BASES 010,None,None,ZHU,None,1000,30.40727,-89.0701
202005211430,F,B737,BNA UA /OV BNA360005/TM 1430/FL1000/TP B737/SK BASES BKN010/RM LAYERS ABOVE AS WELL,None,None,ZME,None,10000,36.20223008334008,-86.68917
202005211430,F,C172,EAU UA /OV 5NM W/TM 1430/FL030/TP C172/SK OVC021,None,None,ZMP,None,3000,44.8658,-91.48426
202005211430,F,H60,JEF UA /OV JEF /TM 1430 /FLUNKN /TP H60 /SK OVC013 /RM BTWN LYRS 050,None,None,ZKC,None,None,38.59118,-92.15614
202005211430,F,B738,MSP UA /OV MSP090010/TM 1430/FLDURC/TP B738/SK B035 OVC T051,None,None,ZMP,None,None,44.88537,-92.99605883673203
202005211430,F,C208,EUG UA /OV EUG300020/TM 1430/FL70/TP C208/TA -02/IC LIGHT CLEAR,LIGHT CLEAR,None,ZSE,None,None,44.29126016668017,-123.61415359341242
202005211431,F,C340,HTS UA /OV AZQ320020/TM 1431/FL160/TP C340/SK TOP 160,None,None,ZID,None,16000,37.64536883092698,-83.5296970823161
202005211432,F,BE33,RFD UA /OV RFD/TM 1432/FL024/TP BE33/SK OVC024-TOP042,None,None,ZAU,None,2400,42.1927,-89.093
202005211432,F,E145,IAH UA /OV 26L DEP END/TM 1432/FL021/TP E145/RM BASES REPORTED 021,None,None,ZHU,None,2100,29.98443,-95.34144
202005211432,F,C210,40J UA /OV FPY225011 /TM 1432 /FL060 /TP C210 /SK SCT-BKN-TOP030 /RM CLR TO WEST,None,None,ZJX,None,6000,29.941165256236264,-83.7313531760619
202005211435,F,E175,HUF UA /OV DNV/TM 1435/FL290/TP E175/TB CONS LGT OCNL MOD,None,CONS LGT OCNL MOD,ZAU,None,29000,40.1997,-87.59552
202005211435,F,PA34,CVG UA /OV 10 E I69/TM 1435/FL080/TP PA34/SK CLR @ 080 T060 BKN B015/TB SMOOTH RIDE,None,SMOOTH RIDE,ZID,None,8000,39.0784,-83.99548458292718
202005211437,F,B190,JAC UA /OV KJAC/TM 1437/FL076/TP B190/SK BKN076-TOP140/TA M05/IC LTG-MOD RIME 140-076/RM DURD,LTG-MOD RIME 140-076,None,ZLC,None,7600,43.61281,-110.73699
202005211438,F,UNKN,FYG UA /OV UUV /TM 1438 /FL014 /TP UNKN /SK OVC014 /RM OVC 005 AGL,None,None,ZKC,None,1400,38.23,-91.16
202005211439,F,CRJ7,MCI UA /OV MCI/TM 1439/FL040/TP CRJ7/SK OVC016-TOP037/RM HYR LRY ABV,None,None,ZKC,None,4000,39.29761,-94.71391
202005211440,F,C172,BXK UA /OV KDVT-E63 /TM 1440 /FL055 /TP C172 /TB NEG,None,NEG,ZAB,None,5500,33.324155000000005,-112.37628000000001
202005211440,F,E170,DFW UA /OV 20 NW DFW/TM 1440/FL170/TP E170/TB MOD/RM MOD TURB 170-110 ON ARRIVAL,None,MOD,ZFW,None,17000,33.08803763202962,-97.36322220694534
202005211440,F,E55,CRE UA /OV CRE/TM 1440/FL015/TP E55/RM BASES 013-015 RAGGED,None,None,ZJX,None,1500,33.81175,-78.72394
202005211441,F,CH7B,CVN UA /OV TXO345005 /TM 1441 /FL085 /TP CH7B /SK SKC /WX FV99SM /TB OCNL LGT 065,None,OCNL LGT 065,ZAB,None,8500,34.58050033886327,-102.86617317722292
202005211443,F,B737,DRA UA /OV BTY318028 /TM 1443 /FL340 /TP B737 /TA M54 /WV 289049KT /TB SMOOTH/RM AWC-WEB,None,SMOOTH,ZLA,None,34000,37.20682900945861,-117.17030724115956
202005211443,F,B737,DRA UA /OV BTY318028 /TM 1443 /FL340 /TP B737 /TA M54 /WV 289049KT /TB SMOOTH/RM AWC-WEB:,None,SMOOTH,ZLA,None,34000,37.20682900945861,-117.17030724115956
202005211443,F,B190,ADQ UA /OV ADQ005055/TM 1443/FL200/TP B190/TA M19/IC LGT RIME 100-195/RM ZAN URC,LGT RIME 100-195,None,ZAN,None,20000,58.65325244078107,-152.34030927965907
202005211444,F,BKN008,BNA UA /OV DURC/TM 1444/FL008/TP BKN008,None,None,ZME,None,800,36.11889,-86.68917
202005211447,F,SR22,DTO UA /OV DTO/TM 1447/FL3000/TP SR22/SK OVC/RM BASES 1300 MSL TOPS 2700 MSL,None,None,ZFW,None,30000,33.20611,-97.19889
202005211450,F,P8,GPT UA /OV FAP RY 14/TM 1450/FL013/TP P8/SK BASES 013,None,None,ZHU,None,1300,30.40727,-89.0701
202005211451,F,C425,ACT UA /OV 30 W KACT/TM 1451/FL170/TP C425/TA M05/IC LGT RIME/RM DURD,LGT RIME,None,ZFW,None,17000,31.61797,-97.81550348741185
202005211452,F,PA31,SUE UA /OV MNM174033 /TM 1452 /FL143 /TP PA31 /SK SKC /WX FV10SM /TA 00 /TB NEG,None,NEG,ZMP,None,14300,44.5796186515527,-87.55694901918679
202005211453,F,C175,CYS UA /OV CYS /TM 1453 /FL105 /TP C175 /TB NEG,None,NEG,ZDV,None,10500,41.15564,-104.81047
202005211454,F,E145,COU UA /OV KCOU/TM 1454/FL050/TP E145/SK OVC013-TOP050,None,None,ZKC,None,5000,38.8169,-92.2183
202005211454,F,SR22,FKL UA /OV FKL135012 /TM 1454 /FL080 /TP SR22 /SK SKC /TA 07 /TB NEG,None,NEG,ZOB,None,8000,41.23643718862138,-79.67187500933196
202005211455,F,GLF5,BXK UA /OV GBN/TM 1455/FL410/TP GLF5/TB LGT-MOD CHOP/RM ZAB/FDCS,None,LGT-MOD CHOP,ZAB,None,41000,32.8875,-112.72
202005211455,F,HELO,GPM UA /OV GPM/TM 1455/FL014/TP HELO/WX 7,None,None,ZFW,None,1400,32.69878,-97.04692
202005211455,F,B763,IND UA /OV VHP200010/TM 1455/FL020/TP B763/SK 020 OVC UNKN,None,None,ZID,None,2000,39.65337187733928,-86.44421253307578
202005211455,F,EC20,UA /OV CYPA /TM 1455 /FL020 /TP EC20 /RM ENRT YQW - YPA CEILINGS ASLOW AS 400 FT AGL,None,None,None,None,2000,53.21417,-105.67278
202005211459,F,A359,PHNL UA /OV 0400N 15300W /TM 1459 /FL410 /TP A359 /TB LGT-MOD /RM ZOA CWSU AWC-WEB:,None,LGT-MOD,None,None,41000,4.0,-153.0
202005211459,F,A359,PHNL UA /OV 0400N 15300W /TM 1459 /FL410 /TP A359 /TB LGT-MOD /RM ZOA CWSU AWC-WEB,None,LGT-MOD,None,None,41000,4.0,-153.0
202005211500,F,C550,LWB UA /OV 2 MI FINAL 4/TM 1500/FL3200/TP C550/SK BASE 032 OVC,None,None,ZDC,None,32000,37.85831,-80.39947
202005211500,F,E50,IXD UA /OV FINAL RWY 18/TM 1500/FL017/TP E50/SK OVC017/RM TOPS 028 BASES 017,None,None,ZKC,None,1700,38.83092,-94.89031
202005211500,F,M600,PIH UA /OV KPIH/TM 1500/FL060/TP M600/SK OVC060-TOP086/TA M04/TB LGT CHOP 060-086/IC LGT MX 060-086/RM DURD,LGT MX 060-086,LGT CHOP 060-086,ZLC,None,6000,42.90981,-112.59592
202005211500,F,M20P,RDU UA /OV ARGAL/TM 1500/FL100/TP M20P/WX - RA/TB SMOOTH,None,SMOOTH,ZME,None,10000,36.12467,-90.92511
202005211501,F,C172,LSE UA /OV LSE/TM 1501/FL045/TP C172/SK UNKN035-TOP045/RM DURD,None,None,ZMP,None,4500,43.88,-91.25
202005211502,F,P28A,LUF UA /OV KFFZ-E25 /TM 1502 /FL065 /TP P28A /SK SKC /TB NEG,None,NEG,ZAB,None,6500,33.715415,-112.259165
202005211502,F,P3,GYH UA /OV GYH230002/TM 1502/FL015/TP P3/SK OVC015/RM DURD TOP037 ON APPROXIMATELY 10 MILE FINAL TO RWY5,None,None,ZTL,None,1500,34.7368912108155,-82.40749824840802
202005211503,F,B739,JOT UA /OV JOT120055/TM 1503/FL330/TP B739/TB CONS MOD CHOP,None,CONS MOD CHOP,ZAU,None,33000,41.05931954162954,-87.1152831163672
202005211503,F,C182,VTP UA /OV BJC-4V1 /TM 1503 /FL085 /TP C182 /TB LGT CHOP /RM LGT CHOP BTN COS AND PUB OTHERWISE SMOOTH,None,LGT CHOP,ZDV,None,8500,38.801455000000004,-104.95264499999999
202005211504,F,C172,F45 UA /OV PBI270015 /TM 1504 /FL030 /TP C172 /SK FEW025/BKN045 /WX FV09SM /TB NEG,None,NEG,ZMA,None,3000,26.6847,-80.37922392069817
202005211505,F,BE99,LGD UA /OV LGD/TM 1505/FL080/TP BE99/SK TOP090/TA M04/IC LGT - MOD CLR/RM ..ZSE,LGT - MOD CLR,None,ZSE,None,8000,45.29022,-118.00711
202005211505,F,C25B,DAL UA /OV KDAL31003/TM 1505/FLDURA/TP C25B/SK OVC016,None,None,ZFW,None,None,32.84711,-96.85178
202005211506,F,K35R,SUX UA /OV KSUX130005/TM 1506/FLUNKN/TP K35R/SK OVC022-TOP040/RM DURC RWY 13,None,None,ZMP,None,None,42.33810802703875,-96.2930357485252
202005211507,F,H60,GCK UA /OV FCS-GCK /TM 1507 /FL045 /TP H60 /TB NEG /RM SMOOTH 500FT CEILING IN SOME PLACES HAD TO FLY AROUND THOSE,None,NEG,ZDV,None,4500,38.30296,-102.740495
202005211507,F,C402,GYH UA /OV GYH/TM 1507/FL017/TP C402/SK OVC017/RM DURC,None,None,ZTL,None,1700,34.7583192,-82.376415
202005211508,F,BE58,LOU UA /OV LOU/TM 1508/FL026/TP BE58/SK OVC026/RM BASES 026 DURC,None,None,ZID,None,2600,38.228,-85.66372
202005211508,F,PA28,PDK UA /OV KPDK/TM 1508/FL010/TP PA28/SK BKN010/RM REPORTED DURC 2 MILES SW,None,None,ZTL,None,1000,33.87561,-84.30197
202005211509,F,C340,ELY UA /OV ELY240020 /TM 1509 /FL150 /TP C340 /TA M08 /TB NEG,None,NEG,ZLC,None,15000,39.128319833319836,-115.21832587619565
202005211510,F,BE58,LOU UA /OV LOU/TM 1510/FL046/TP BE58/SK OVC026-TOP046/RM DURC,None,None,ZID,None,4600,38.228,-85.66372
202005211513,F,H25B,ADS UA /OV ADS330001/TM 1513/FL015/TP H25B/SK OVC015,None,None,ZFW,None,1500,32.9829949258652,-96.8463836272632
202005211515,F,E145,HTS UA /OV HTS150004/TM 1515/FL050/TP E145/SK BKN020-TOP048/RM DURC RY12 HTS,None,None,ZID,None,5000,38.307260296539184,-82.51248349449382
202005211515,F,B737,FAI UA /OV FAI200120/TM 1515/FL380/TP B737/TB MTN WAVE/RM ZAN,None,MTN WAVE,ZAN,None,38000,62.93046252807139,-149.45728702431322
202005211515,F,LJ60,CVG UA /OV CVG/TM 1515/FLDURC/TP LJ60/SK B022 OVC T037 B048 OVC T066/RM BKN LAYERS ABV,None,None,ZID,None,None,39.04306,-84.67167
202005211517,F,C560,DFW UA /OV CQY180035 /TM 1517 /FL200 /TP C560 /TA 04 /IC LGT RIME/RM AWC-WEB:,LGT RIME,None,ZFW,None,20000,31.606619416619413,-96.22
202005211517,F,C560,DFW UA /OV CQY180035 /TM 1517 /FL200 /TP C560 /TA 04 /IC LGT RIME/RM AWC-WEB,LGT RIME,None,ZFW,None,20000,31.606619416619413,-96.22
202005211517,F,A321,SLC UA /OV 15 SW SLC/TM 1517/FL135/TP A321/TB MOD TURB/RM DURD TO 110,None,MOD TURB,ZLC,None,13500,40.603208985776725,-112.20347282336753
202005211518,F,PC12,CRW UA /OV HVQ116033/TM 1518/FL200/TP PC12/TA M14/IC LGT-MOD CLR 200,LGT-MOD CLR 200,None,ZID,None,20000,38.10887633981189,-81.13960651744318
202005211519,F,CRJ9,DFW UA /OV 20 NW DFW/TM 1519/FL050/TP CRJ9/RM LIGHT CHOP  TOPS 030,None,None,ZFW,None,5000,33.08803763202962,-97.36322220694534
202005211520,F,C402,UIN UA /OV UIN/TM 1520/FL025/TP C402/SK 025 BASE /RM ZKC FDC,None,None,ZKC,None,2500,39.94285,-91.19458
202005211521,F,EA50,GGG UA /OV GGG/TM 1521/FLDURC/TP EA50/SK BKN020-TOPUNKN,None,None,ZFW,None,None,32.38401,-94.71149
202005211523,F,P3,GSP UA /OV KGYH/TM 1523/FL015/TP P3/SK BASES-BKN015,None,None,ZTL,None,1500,34.7583192,-82.376415
202005211523,F,C680,AVL UA /OV RWY 35 ARRIVAL/TM 1523/FL070/TP C680/SK OVC/RM TOPS 070 WEST OF AIRPORT BASES 026 ON FINAL,None,None,ZTL,None,7000,35.43194,-82.5375
202005211523,F,CRJ2,DAY UA /OV DAY/TM 1523/FLDRGD/TP CRJ2/SK B023,None,None,ZID,None,None,39.90611,-84.21861
202005211524,F,E145,MLU UA /OV MLU220006/TM 1524/FL040/TP E145/WX OVC040,None,None,ZFW,None,4000,32.434249350721906,-92.11392000255242
202005211525,F,B77L,IAD UA /OV 7N AML/TM 1525/FL030/TP B77L/SK BASE 022 TOPS 027/RM DURC,None,None,ZDC,None,3000,39.04667611667612,-77.47
202005211525,F,E75,MFE UA /OV 4 MI FINAL RY 32/TM 1525/FLDURD/TP E75/SK B014 T 180 BKN,None,None,ZHU,None,None,26.17583,-98.23861
202005211527,F,BE36,BIH UA /OV BTY270030 /TM 1527 /FL155 /TP BE36 /SK SKC /WX FV99SM,None,None,ZLA,None,15500,36.86,-117.4049696633807
202005211527,F,A319,CHA UA /OV GQO290025/TM 1527/FL380/TP A319/TB CONS LGT CHOP OCNL MOD CHOP/RM ZTLFD,None,CONS LGT CHOP OCNL MOD CHOP,ZME,None,38000,35.102519936243745,-85.62778563719094
202005211528,F,C150,RUT UA /OV RUT236015 /TM 1528 /FL040 /TP C150 /SK SKC /WX FV99SM /TB OCNL LGT CHOP /RM TURB OVR MTN SMOOTH OVR VALLEY,None,OCNL LGT CHOP,ZBW,None,4000,43.390190450464694,-73.2358927193891
202005211528,F,C56X,ILM UA /OV ILM/TM 1528/FLUNKN/TP C56X/SK OVC014/RM DURD RY17,None,None,ZDC,None,None,34.27,-77.9
202005211528,F,BE9L,AFW UA /OV AFW/TM 1528/FLDURD/TP BE9L/SK B016/RM 2 MILE FINAL,None,None,ZFW,None,None,32.9716046,-97.31787784
202005211530,F,B737,AVK UA /OV ANY360025/TM 1530/FL380/TP B737/TB MOD/RM ZKC FDC,None,MOD,ZKC,None,38000,37.566700416700414,-98.07
202005211530,F,CRJ2,COU UA /OV KCOU/TM 1530/FL070/TP CRJ2/SK OVC014-TOP030/OVC-TOP070,None,None,ZKC,None,7000,38.8169,-92.2183
202005211531,F,CRJ9,SLO UA /OV VLA270030/TM 1531/FL360/TP CRJ9/TB OCNL MOD CHOP/RM ZKC FDC,None,OCNL MOD CHOP,ZKC,None,36000,38.99,-89.80334098062144
202005211531,F,A321,GCN UA /OV GCN164010/TM 1531/FL310/TP A321/TB MOD CHOP/RM ZAB/FDCS,None,MOD CHOP,ZLA,None,31000,35.78588674029774,-112.09796973778977
202005211532,F,CRJ9,STL UA /OV TOY/TM 1532/FL360/TP CRJ9/TB OCNL LGT/RM ZKC FDC,None,OCNL LGT,ZKC,None,36000,38.74,-89.92
202005211533,F,EA50,FTW UA /OV FTW351002/TM 1533/FL015/TP EA50/RM BASES @015,None,None,ZFW,None,1500,32.85270561144769,-97.36864541586682
202005211533,F,E75L,SEA UA /OV SEA 163 007/TM 1533/FL060/TP E75L/SK B022 T 044,None,None,ZSE,None,6000,47.44469,-122.31437
202005211533,F,B737,SCC UA /OV SCC /TM 1533 /FLUNKN /TP B737 /SK OVC006-TOP010 /IC NEG /RM DURD RY06 /BA RWY 06 BA GOOD (AKFSS,NEG,None,ZAN,None,None,70.19,-148.46
202005211533,F,B737,SCC UA /OV SCC /TM 1533 /FLUNKN /TP B737 /SK OVC006-TOP010 /IC NEG/RM DURD RY06 /BA RWY 06 BA GOOD (AKFSS),NEG,None,ZAN,None,None,70.19,-148.46
202005211535,F,C130,DFW UA /OV CVE360030 /TM 1535 /FL250 /TP C130 /IC LGT RIME /RM GOT OUT OF ICING AT FL247 AWC-WEB,LGT RIME,None,ZFW,None,25000,33.3900405000405,-96.9
202005211535,F,C130,DFW UA /OV CVE360030 /TM 1535 /FL250 /TP C130 /IC LGT RIME /RM GOT OUT OF ICING AT FL247 AWC-WEB:,LGT RIME,None,ZFW,None,25000,33.3900405000405,-96.9
202005211535,F,BE9L,MFR UA /OV MFR220035/TM 1535/FL110/TP BE9L/TA -01/IC LIGHT RIME,LIGHT RIME,None,ZSE,None,11000,41.9342045458778,-123.37985008222297
202005211537,F,C175,CPR UA /OV CYS-CPR /TM 1537 /FL105 /TP C175 /TB LGT CHOP /RM LANDED WITH 45KT GUST ON LANDING,None,LGT CHOP,ZDV,None,10500,42.031819999999996,-105.637445
202005211537,F,B737,SPI UA /OV SPI270015/TM 1537/FL360/TP B737/TB MOD CHOP 370-360/RM ZKC FDC,None,MOD CHOP 370-360,ZKC,None,36000,39.8447,-90.00953882867388
202005211539,F,HELO,GPM UA /OV GPM/TM 1539/FL1000/TP HELO/SK OVC010,None,None,ZFW,None,10000,32.69878,-97.04692
202005211539,F,C130,BET UA /OV BET/TM 1539/FL060/TP C130/SK BKN040/TB NEG/IC NEG/RM ZAN DURC,NEG,NEG,ZAN,None,6000,60.77,-161.83
202005211540,F,CRJ7,MCI UA /OV MCI270005/TM 1540/FL017/TP CRJ7/SK OVC017-TOP031 OVC061-TOP069/RM DURD,None,None,ZKC,None,1700,39.29761,-94.82160308323007
202005211540,F,CRJ9,GSP UA /OV GSP/TM 1540/FL015/TP CRJ9/SK BASES-BKN015,None,None,ZTL,None,1500,34.88472,-82.22389
202005211541,F,B737,DFW UA /OV 15 SE DFW/TM 1541/FL110/TP B737/TB MOD TURB 135 - 110,None,MOD TURB 135 - 110,ZFW,None,11000,32.720038985776725,-96.82744675515968
202005211542,F,PC12,TZR UA /OV 4 SW DURD/TM 1542/FL020/TP PC12/SK SCT020/WX 4 -RA,None,None,ZID,None,2000,39.90117,-83.13691
202005211542,F,B737,BTT UA /OV BTT/TM 1542/FL360/TP B737/TB NEG/RM ZAN,None,NEG,ZAN,None,36000,66.91,-151.52
202005211542,F,B744,ANI UA /OV ANI090080/TM 1542/FL280/TP B744/TB NEG/RM ZAN,None,NEG,ZAN,None,28000,61.58,-156.7382479098685
202005211544,F,C182,DTO UA /OV DTO/TM 1544/FL030/TP C182/SK OVC014-TOP030/RM DURD RWY18,None,None,ZFW,None,3000,33.20611,-97.19889
202005211544,F,A306,ICT UA /OV ICT300054/TM 1544/FL350/TP A306/TB MOD CAT/RM ZKC FDC,None,MOD CAT,ZKC,None,35000,38.10003645003645,-98.41450169101212
202005211545,F,SR22,MOB UA /OV MOB/TM 1545/FL018/TP SR22/SK BKN020,None,None,ZHU,None,1800,30.68833,-88.24556
202005211545,F,C208,PDX UA /OV PDX180020 /TM 1545/FL080/TP C208/TA M10/IC LGT-MOD CLR/RM DURC 080-105,LGT-MOD CLR,None,ZSE,None,8000,45.257469666639665,-122.60028
202005211545,F,PA32,PIA UA /OV PIA270020/TM 1545/FLUNKN/TP PA32/SK OVC022-TOP044/IC NEG/RM DURD CTK,NEG,None,ZAU,None,None,40.6675,-90.12339707197584
202005211546,F,E170,DFW UA /OV CVE360015 /TM 1546 /FL185 /TP E170 /TA M14 /IC LGT RIME/RM AWC-WEB:,LGT RIME,None,ZFW,None,18500,33.14002025002025,-96.9
202005211546,F,E170,DFW UA /OV CVE360015 /TM 1546 /FL185 /TP E170 /TA M14 /IC LGT RIME/RM AWC-WEB,LGT RIME,None,ZFW,None,18500,33.14002025002025,-96.9
202005211546,F,B712,ATL UA /OV RWY 8L FINAL/TM 1546/FLDURD/TP B712/SK BASES 1000,None,None,ZTL,None,None,33.6301,-84.4418
202005211547,F,C414,PDK UA /OV PDK/TM 1547/FL022/TP C414/SK 022OVC030,None,None,ZTL,None,2200,33.87561,-84.30197
202005211548,F,BE40,AIZ UA /OV AIZ/TM 1548/FLDURC/TP BE40/SK TOP 075/RM ZKC FDC,None,None,ZKC,None,None,38.09604,-92.54949
202005211548,F,BE40,AIZ UA /OV AIZ/TM 1548/FLDURC/TP BE40/TB TOP 075/RM ZKC FDC,None,TOP 075,ZKC,None,None,38.09604,-92.54949
202005211550,F,C56X,ADS UA /OV KADS/TM 1550/FL016/TP C56X/SK OVC016,None,None,ZFW,None,1600,32.96856,-96.83645
202005211550,F,E75L,ICT UA /OV ICT140020/TM 1550/FLDURD/TP E75L/SK OVC023-TOP055,None,None,ZKC,None,None,37.39463116907302,-97.15936150648159
202005211551,F,E145,MOB UA /OV MOB180015/TM 1551/FL020/TP E145/SK BKN018-TOP058,None,None,ZHU,None,2000,30.43830974997975,-88.24556
202005211554,F,SW4,PSK UA /OV PSK150020/TM 1554/FL180/TP SW4/TA M05/IC LGT RIME,LGT RIME,None,ZTL,None,18000,36.8486514826959,-80.4693955235261
202005211555,F,C25B,IAH UA /OV IAH360010 /TM 1555 /FL220 /TP C25B /TA M14 /IC LGT RIME /RM FM KZHU AWC-WEB,LGT RIME,None,ZHU,None,22000,30.151110166680166,-95.34144
202005211555,F,C25B,IAH UA /OV IAH360010 /TM 1555 /FL220 /TP C25B /TA M14 /IC LGT RIME /RM FM KZHU AWC-WEB:,LGT RIME,None,ZHU,None,22000,30.151110166680166,-95.34144
202005211555,F,B190,DLG UA /OV DLG /TM 1555 /FL080 /TP B190 /SK OVC017-TOP080 /TA M02/IC LGT RIME 040-080 /RM FA RY19 (AKFSS),LGT RIME 040-080,None,ZAN,None,8000,59.04,-158.5
202005211555,F,B190,DLG UA /OV DLG /TM 1555 /FL080 /TP B190 /SK OVC017-TOP080 /TA M02 /IC LGT RIME 040-080 /RM FA RY19 (AKFSS,LGT RIME 040-080,None,ZAN,None,8000,59.04,-158.5
202005211556,F,MD11,ICT UA /OV ICT/TM 1556/FL370/TP MD11/TB MOD CAT/RM ZKC FDC,None,MOD CAT,ZKC,None,37000,37.65,-97.43
202005211556,F,BE36,TIX UA /OV TIX180010/TM 1556/FL020/TP BE36/SK BASES030,None,None,ZMA,None,2000,28.348119833319835,-80.79923
202005211556,F,B350,OKC UA /OV 3 N OKC/TM 1556/FLDURD/TP B350/SK BASES 022 TOPS 034,None,None,ZFW,None,None,35.43890405000405,-97.6006
202005211556,F,PC12,LFT UA /OV LFT050012/TM 1556/FLDURD/TP PC12/SK BKN026,None,None,ZHU,None,None,30.340067935106998,-91.80369620455909
202005211557,F,C210,SPD UA /OV 8V7 /TM 1557 /FL085 /TP C210 /TB NEG,None,NEG,ZAB,None,8500,37.45,-102.61
202005211558,F,C510,MSO UA /OV 20 SE/TM 1558/FL140/TP C510/TA UNKN/TB LGT-MOD/IC TR IC/RM DURD LGT TURB 140-110 LGT-MOD BELOW TOPS 110 BASES 90 TR IC IN THE CLOUDS,TR IC,LGT-MOD,ZLC,None,14000,46.9208,-114.0925
202005211558,F,SR22,GSP UA /OV GMU/TM 1558/FL015/TP SR22/SK BASES-BKN017 OVC-TOP047,None,None,ZTL,None,1500,34.84611,-82.34611
202005211559,F,MD11,AVK UA /OV AVK/TM 1559/FL370/TP MD11/TB MOD/RM ZKC FDC,None,MOD,ZKC,None,37000,36.77317,-98.66995
202005211600,F,C30J,SPS UA /OV SPS090040 /TM 1600 /FL250 /TP C30J /TA M25 /IC LGT RIME/RM AWC-WEB,LGT RIME,None,ZFW,None,25000,33.9786,-97.68879206218749
202005211600,F,C30J,SPS UA /OV SPS090040 /TM 1600 /FL250 /TP C30J /TA M25 /IC LGT RIME/RM AWC-WEB:,LGT RIME,None,ZFW,None,25000,33.9786,-97.68879206218749
202005211600,F,AT72,UA /OV CYGX /TM 1600 /FLDURD /TP AT72 /SK 080OVC /TA 07 /RM -RA NILICG,None,None,None,None,None,56.3575,-94.7106
202005211600,F,C680,LFT UA /OV LFT/TM 1600/FLDURC/TP C680/SK BASES BKN025,None,None,ZHU,None,None,30.2115,-91.981
202005211602,F,B744,PASY UA /OV SYA297056/TM 1602/FL350/TP B744/TB NEG/RM ZAN,None,NEG,None,None,35000,53.13375878813968,172.73726077304275
202005211602,F,PC12,TZR UA /OV DURC NE/TM 1602/FL016/TP PC12/SK BASE007,None,None,ZID,None,1600,39.90117,-83.13691
202005211603,F,B738,DHT UA /OV DHT355025/TM 1603/FL380/TP B738/TB INTMT LGT CHOP/RM ZAB/FDCS,None,INTMT LGT CHOP,ZAB,None,38000,36.437704745809576,-102.59218417847997
202005211604,F,B350,LFK UA /OV KPSN /TM 1604 /FL200 /TP B350 /TA M10 /IC LGT RIME/RM AWC-WEB,LGT RIME,None,ZFW,None,20000,31.77969,-95.70631
202005211604,F,B350,LFK UA /OV KPSN /TM 1604 /FL200 /TP B350 /TA M10 /IC LGT RIME/RM AWC-WEB:,LGT RIME,None,ZFW,None,20000,31.77969,-95.70631
202005211605,F,BE20,DLG UA /OV DLG /TM 1605 /FL080 /TP BE20 /SK OVC-TOP080 /TA M01 /ICLGT RIME /RM FA RY19 (AKFSS),LGT RIME,None,ZAN,None,8000,59.04,-158.5
202005211605,F,BE20,DLG UA /OV DLG /TM 1605 /FL080 /TP BE20 /SK OVC-TOP080 /TA M01 /IC LGT RIME /RM FA RY19 (AKFSS,LGT RIME,None,ZAN,None,8000,59.04,-158.5
202005211606,F,F2TH,JAC UA /OV KJAC/TM 1606/FL098/TP F2TH/SK OVC098-TOP145/TB LGT CHOP BLO 098/ OCNL LGT CHOP 098-145/IC NEG/RM DURC,NEG,LGT CHOP BLO 098,ZLC,None,9800,43.61281,-110.73699
202005211606,F,BE58,HKY UA /OV KHKY/TM 1606/FL016/TP BE58/SK BASES OVC016,None,None,ZTL,None,1600,35.74115,-81.38955
202005211607,F,B738,TCC UA /OV TCC/TM 1607/FL380/TP B738/TB NEG/RM ZAB/FDCS,None,NEG,ZAB,None,38000,35.18278,-103.60319
202005211607,F,F18,UA /OV CYOD /TM 1607 /FLDURC /TP F18 /SK 030OVC250 /IC NIL /RM ON TKOF RWY 04 HZ ABV,NIL,None,None,None,None,54.40717,-110.27833
202005211608,F,A20N,AMA UA /OV PNH250035/TM 1608/FL370/TP A20N/TB OCNL LGT CHOP/RM ZAB/FDCS,None,OCNL LGT CHOP,ZAB,None,37000,35.04047208925876,-102.37120124310718
202005211608,F,A321,DHT UA /OV DHT215020/TM 1608/FL340/TP A321/TB NEG/RM ZAB/FDCS,None,NEG,ZAB,None,34000,35.74951720144303,-102.78369337089518
202005211608,F,B738,SPS UA /OV UKW290020 /TM 1608 /FL190 /TP B738 /TA M18 /IC LGT RIME 180-240/RM AWC-WEB:,LGT RIME 180-240,None,ZFW,None,19000,33.654015948994996,-98.19583219527222
202005211608,F,B738,SPS UA /OV UKW290020 /TM 1608 /FL190 /TP B738 /TA M18 /IC LGT RIME 180-240/RM AWC-WEB,LGT RIME 180-240,None,ZFW,None,19000,33.654015948994996,-98.19583219527222
202005211610,F,B737,ACT UA /OV ACT180020 /TM 1610 /FL325 /TP B737 /TB MOD FL325-345 /RM FM KZHU AWC-WEB,None,MOD FL325-345,ZFW,None,32500,31.284609666639668,-97.2283
202005211610,F,B737,ACT UA /OV ACT180020 /TM 1610 /FL325 /TP B737 /TB MOD FL325-345 /RM FM KZHU AWC-WEB:,None,MOD FL325-345,ZFW,None,32500,31.284609666639668,-97.2283
202005211610,F,BE40,MKC UA /OV MKC210003/TM 1610/FL018/TP BE40/SK OVC018/RM DURD,None,None,ZKC,None,1800,39.07969522240438,-94.6252276939345
202005211611,F,A321,LVS UA /OV FTI/TM 1611/FL370/TP A321/TB NEG/RM ZAB/FDCS,None,NEG,ZAB,None,37000,35.66,-105.14
